trade_date,open,high,low,close,volume,amount,pct_chg,ma25,ma60,dif,dea,macd
2022-09-13,1681.5,1689.0,1662.03,1680.61,28693.09,5387987.148,1.85,1682.72,1720.97,-15.52,-14.33,-2.38
2022-09-14,1667.2,1681.5,1666.3,1671.66,16041.57,3002693.247,-0.53,1681.25,1720.14,-13.72,-14.21,0.98
2022-09-15,1672.56,1693.24,1672.52,1681.5,20810.21,3917954.256,0.59,1681.39,1719.61,-11.37,-13.64,4.54
2022-09-16,1674.17,1686.51,1659.24,1662.72,24121.27,4501527.357,-1.12,1679.68,1718.46,-10.89,-13.09,4.4
2022-09-19,1659.14,1689.19,1657.25,1674.03,18583.51,3479680.771,0.68,1677.66,1716.73,-9.49,-12.37,5.76
2022-09-20,1672.54,1685.62,1662.32,1679.71,14116.3,2645281.859,0.34,1676.16,1715.08,-7.83,-11.46,7.26
2022-09-21,1678.52,1684.19,1652.88,1652.88,20994.54,3904096.421,-1.6,1673.66,1712.6,-8.59,-10.89,4.6
2022-09-22,1645.73,1646.64,1625.02,1628.56,22704.29,4147900.996,-1.47,1670.19,1709.8,-11.02,-10.91,-0.22
2022-09-23,1628.56,1659.14,1628.56,1640.74,28287.69,5191904.76,0.75,1668.0,1706.66,-11.83,-11.1,-1.46
2022-09-26,1627.84,1688.66,1627.82,1666.3,35134.92,6566771.227,1.56,1666.86,1704.19,-10.28,-10.93,1.3
2022-09-27,1671.54,1696.71,1655.66,1688.66,28820.19,5422668.135,1.34,1666.64,1702.25,-7.18,-10.18,6.0
2022-09-28,1681.95,1698.85,1676.15,1684.19,21445.97,4042506.33,-0.26,1667.11,1700.01,-5.02,-9.15,8.26
2022-09-29,1697.58,1701.34,1673.57,1681.82,21589.66,4075515.187,-0.14,1668.04,1698.2,-3.46,-8.01,9.1
2022-09-30,1698.16,1701.17,1668.98,1674.8,21289.08,4000917.951,-0.42,1667.59,1696.45,-2.75,-6.96,8.42
2022-10-10,1690.45,1691.34,1592.24,1597.43,48584.13,8865386.496,-4.62,1663.59,1693.27,-8.34,-7.24,-2.2
2022-10-11,1600.11,1615.32,1574.17,1592.05,32047.19,5712249.507,-0.34,1660.05,1690.54,-13.06,-8.4,-9.32
2022-10-12,1586.39,1591.17,1527.66,1574.17,48195.0,8372252.823,-1.12,1656.12,1687.73,-18.03,-10.33,-15.4
2022-10-13,1538.81,1551.81,1517.82,1520.5,63969.27,10919727.537,-3.41,1648.1,1683.87,-26.0,-13.46,-25.08
2022-10-14,1529.45,1569.7,1522.24,1554.15,46519.7,8045032.623,2.21,1642.98,1680.66,-29.26,-16.62,-25.28
2022-10-17,1543.76,1545.54,1518.54,1537.05,33549.51,5740146.639,-1.1,1637.38,1677.21,-32.85,-19.87,-25.96
2022-10-18,1542.87,1547.34,1521.4,1525.72,28082.77,4800689.502,-0.74,1632.76,1673.55,-36.19,-23.13,-26.12
2022-10-19,1522.28,1522.28,1474.0,1474.0,60120.93,9997656.284,-3.39,1625.71,1669.15,-42.52,-27.01,-31.02
2022-10-20,1449.85,1492.27,1440.91,1469.97,42778.07,7020555.512,-0.27,1619.46,1664.58,-47.32,-31.07,-32.5
2022-10-21,1466.84,1473.82,1440.01,1452.53,38907.4,6317945.876,-1.19,1612.63,1659.88,-51.93,-35.24,-33.38
2022-10-24,1404.23,1421.23,1330.9,1342.77,132098.04,20217576.174,-7.56,1600.34,1653.24,-63.71,-40.94,-45.54
2022-10-25,1323.22,1355.04,1316.58,1323.51,81361.56,12136909.034,-1.43,1586.06,1646.31,-73.74,-47.5,-52.48
2022-10-26,1331.61,1355.03,1305.85,1309.5,81780.83,12120993.864,-1.06,1571.57,1639.06,-81.88,-54.37,-55.02
2022-10-27,1323.74,1330.87,1237.74,1253.08,107105.9,15258551.283,-4.31,1554.43,1631.33,-91.83,-61.86,-59.94
2022-10-28,1243.93,1257.55,1215.25,1216.41,93142.75,12823821.843,-2.93,1536.58,1623.31,-101.5,-69.79,-63.42
2022-10-31,1207.46,1236.09,1192.26,1207.46,71846.65,9758303.071,-0.74,1517.92,1615.14,-108.63,-77.56,-62.14
2022-11-01,1215.51,1314.26,1215.51,1307.65,118766.48,16859775.304,8.3,1503.04,1608.75,-104.99,-83.05,-43.88
2022-11-02,1305.85,1346.99,1284.38,1316.55,79777.15,11717204.099,0.68,1489.58,1602.67,-100.23,-86.48,-27.5
2022-11-03,1291.15,1308.08,1277.32,1287.51,45159.7,6509550.787,-2.21,1475.94,1596.03,-97.68,-88.72,-17.92
2022-11-04,1286.14,1366.46,1286.14,1356.45,80007.95,11996968.945,5.35,1464.57,1590.07,-89.07,-88.79,-0.56
2022-11-07,1336.3,1358.15,1329.63,1347.98,42698.35,6414049.133,-0.62,1451.84,1583.86,-81.98,-87.43,10.9
2022-11-08,1348.78,1357.72,1313.86,1328.1,39324.91,5842320.995,-1.48,1437.41,1577.5,-77.08,-85.36,16.56
2022-11-09,1327.27,1331.68,1296.9,1305.76,36090.16,5276777.53,-1.68,1422.28,1570.79,-74.14,-83.12,17.96
2022-11-10,1291.54,1328.21,1283.62,1319.26,37719.67,5518325.849,1.03,1407.77,1564.81,-69.92,-80.48,21.12
2022-11-11,1366.67,1381.38,1337.13,1366.8,73947.15,11252112.275,3.6,1395.45,1559.17,-62.02,-76.79,29.54
2022-11-14,1380.53,1398.45,1366.67,1371.14,57370.15,8858049.581,0.32,1386.4,1553.28,-54.78,-72.38,35.2
2022-11-15,1370.25,1430.15,1360.41,1420.33,56317.6,8858377.894,3.59,1379.53,1548.33,-44.56,-66.82,44.52
2022-11-16,1414.07,1429.28,1402.45,1417.87,26847.76,4250886.805,-0.17,1373.28,1543.37,-36.24,-60.7,48.92
2022-11-17,1422.57,1427.76,1388.92,1401.55,30579.88,4793001.162,-1.15,1368.52,1538.14,-30.61,-54.68,48.14
2022-11-18,1409.6,1416.76,1391.71,1401.67,23608.71,3703793.426,0.01,1362.42,1533.25,-25.84,-48.92,46.16
2022-11-21,1378.61,1378.61,1340.31,1359.5,39096.0,5917086.07,-3.01,1355.32,1527.65,-25.17,-44.17,38.0
2022-11-22,1357.22,1395.06,1356.03,1377.36,29900.62,4582790.131,1.31,1349.39,1522.38,-22.94,-39.92,33.96
2022-11-23,1366.67,1392.61,1360.44,1385.45,22177.46,3428793.052,0.59,1345.85,1517.59,-20.28,-35.99,31.42
2022-11-24,1394.4,1403.23,1354.13,1359.5,27687.38,4241974.248,-1.87,1341.43,1512.61,-20.04,-32.8,25.52
2022-11-25,1359.97,1370.25,1350.57,1361.31,18621.04,2833988.373,0.13,1337.78,1507.2,-19.48,-30.14,21.32
2022-11-28,1328.01,1355.04,1297.8,1350.46,47723.21,7040991.068,-0.8,1338.09,1501.41,-19.68,-28.05,16.74
2022-11-29,1403.84,1431.07,1387.24,1430.17,73420.13,11587859.176,5.9,1342.35,1497.24,-13.26,-25.09,23.66
2022-11-30,1419.55,1434.64,1417.65,1430.17,31497.3,5019450.678,0.0,1347.18,1493.2,-8.07,-21.69,27.24
2022-12-01,1484.73,1502.62,1458.61,1458.61,51357.68,8480772.923,1.99,1355.4,1488.83,-1.65,-17.68,32.06
2022-12-02,1462.37,1478.46,1450.03,1461.37,23883.9,3910860.618,0.19,1365.2,1485.15,3.62,-13.42,34.08
2022-12-05,1491.89,1501.73,1474.89,1489.11,36127.46,6018521.304,1.9,1376.47,1482.02,9.92,-8.75,37.34
2022-12-06,1480.26,1544.57,1477.58,1509.78,44147.48,7477917.194,1.39,1384.55,1479.83,16.4,-3.72,40.24
2022-12-07,1500.66,1538.4,1493.7,1506.2,35526.26,6012253.045,-0.24,1392.14,1477.43,20.99,1.22,39.54
2022-12-08,1504.41,1516.04,1489.2,1508.9,19729.56,3323420.877,0.18,1400.99,1475.47,24.57,5.89,37.36
2022-12-09,1513.35,1547.34,1504.41,1547.34,39215.26,6716944.493,2.55,1408.63,1474.21,30.16,10.74,38.84
2022-12-12,1534.69,1579.54,1533.92,1555.41,34755.17,6063957.619,0.52,1416.92,1472.63,34.84,15.56,38.56
2022-12-13,1553.6,1574.79,1547.34,1565.23,21385.46,3735089.152,0.63,1426.41,1470.71,38.9,20.23,37.34
2022-12-14,1558.97,1592.78,1558.97,1583.9,29098.4,5141262.368,1.19,1437.54,1469.24,43.12,24.81,36.62
2022-12-15,1614.42,1624.26,1592.06,1598.31,30634.44,5497063.39,0.91,1448.7,1467.86,47.08,29.26,35.64
2022-12-16,1586.02,1601.9,1558.97,1598.21,33302.66,5901587.128,-0.01,1457.95,1466.78,49.65,33.34,32.62
2022-12-19,1608.88,1608.88,1574.33,1585.8,24987.1,4447236.356,-0.78,1466.54,1465.31,50.1,36.69,26.82
2022-12-20,1578.94,1578.94,1504.81,1533.92,46198.4,7944120.661,-3.27,1471.08,1462.88,45.74,38.5,14.48
2022-12-21,1541.97,1555.39,1536.29,1555.39,22816.14,3948926.227,1.4,1476.58,1461.26,43.52,39.51,8.02
2022-12-22,1571.22,1594.74,1560.76,1581.33,23175.34,4093861.57,1.67,1483.78,1460.47,43.36,40.28,6.16
2022-12-23,1567.38,1593.85,1560.76,1584.01,17319.21,3063608.409,0.17,1491.07,1459.52,42.94,40.81,4.26
2022-12-26,1584.01,1584.01,1551.83,1558.13,21383.8,3749121.03,-1.63,1499.01,1457.72,40.07,40.66,-1.18
2022-12-27,1574.29,1582.58,1562.97,1569.76,17905.05,3109270.166,-0.52,1506.71,1455.74,38.29,40.19,-3.8
2022-12-28,1581.43,1582.44,1547.13,1569.76,21437.9,3699948.995,0.0,1514.08,1453.83,36.45,39.44,-5.98
2022-12-29,1555.27,1564.32,1540.82,1557.08,22417.8,3844499.655,-0.81,1521.99,1451.75,33.59,38.27,-9.36
2022-12-30,1572.48,1587.87,1564.33,1564.33,25333.12,4409544.297,0.47,1530.11,1449.91,31.54,36.92,-10.76
2023-01-03,1568.13,1574.68,1545.31,1567.05,26033.8,4487760.231,,1538.77,1449.41,29.8,35.5,-11.4
2023-01-04,1567.04,1574.92,1554.36,1562.52,20415.75,3523582.306,-0.29,1544.06,1448.91,27.73,33.95,-12.44
2023-01-05,1573.39,1631.36,1569.76,1631.36,47942.85,8541587.089,4.41,1552.11,1449.87,31.28,33.41,-4.26
2023-01-06,1635.99,1641.23,1618.68,1633.87,24903.75,4480838.898,0.15,1559.12,1451.76,33.91,33.51,0.8
2023-01-09,1662.15,1675.72,1637.53,1667.77,30977.23,5684181.147,2.08,1567.38,1453.65,38.29,34.47,7.64
2023-01-10,1665.83,1688.88,1658.08,1679.77,22731.73,4204783.734,0.72,1575.01,1456.03,42.24,36.02,12.44
2023-01-11,1681.18,1684.8,1663.82,1671.17,22720.31,4201487.773,-0.51,1581.46,1458.45,44.17,37.65,13.04
2023-01-12,1673.93,1681.18,1660.34,1661.25,17193.17,3162637.136,-0.59,1587.66,1461.57,44.38,39.0,10.76
2023-01-13,1670.47,1710.16,1666.68,1709.26,31939.65,5969876.222,2.89,1595.68,1465.56,47.87,40.77,14.2
2023-01-16,1708.35,1752.73,1703.82,1732.72,36848.26,7059982.64,1.37,1603.09,1470.23,51.94,43.01,17.86
2023-01-17,1732.95,1741.86,1716.5,1728.28,21299.23,4068321.409,-0.26,1610.01,1476.66,54.17,45.24,17.86
2023-01-18,1733.71,1743.95,1711.97,1714.69,21062.93,4008665.438,-0.79,1615.99,1483.18,54.22,47.03,14.38
2023-01-19,1714.24,1714.26,1690.23,1703.11,23438.89,4401994.437,-0.68,1620.75,1489.74,52.72,48.17,9.1
2023-01-20,1711.24,1719.45,1682.99,1684.81,25608.75,4807356.071,-1.07,1624.21,1496.93,49.49,48.44,2.1
2023-01-30,1729.18,1729.18,1702.92,1710.16,35922.55,6799756.571,1.5,1628.69,1505.16,48.41,48.43,-0.04
2023-01-31,1717.86,1720.99,1660.41,1671.9,32990.68,6128311.548,-2.24,1632.14,1512.9,43.96,47.54,-7.16
2023-02-01,1680.25,1683.89,1640.78,1671.18,33973.89,6244678.925,-0.04,1637.63,1518.96,39.92,46.01,-12.18
2023-02-02,1674.27,1683.89,1654.0,1663.16,29758.86,5465509.51,-0.48,1641.94,1524.74,35.65,43.94,-16.58
2023-02-03,1648.57,1654.0,1626.54,1646.76,34944.9,6324635.031,-0.99,1644.55,1530.72,30.6,41.27,-21.34
2023-02-06,1612.33,1625.92,1594.22,1625.92,42660.95,7595739.044,-1.27,1646.23,1535.22,24.63,37.94,-26.62
2023-02-07,1637.77,1638.42,1619.34,1627.73,24321.71,4373671.735,0.11,1649.01,1539.88,19.81,34.32,-29.02
2023-02-08,1630.46,1635.86,1607.81,1615.96,16675.77,2980574.806,-0.72,1650.86,1544.68,14.88,30.43,-31.1
2023-02-09,1610.52,1657.4,1607.81,1646.76,29753.66,5401399.088,1.91,1653.94,1550.36,13.3,27.0,-27.4
2023-02-10,1639.6,1647.2,1631.4,1639.51,17984.51,3253859.317,-0.44,1657.24,1555.7,11.33,23.87,-25.08
2023-02-13,1639.51,1697.93,1639.51,1681.49,38146.7,7058382.498,2.56,1661.93,1560.94,13.01,21.7,-17.38
2023-02-14,1681.59,1682.44,1662.15,1670.12,19565.76,3601769.574,-0.68,1666.05,1565.92,13.27,20.01,-13.48
2023-02-15,1670.11,1680.54,1662.89,1667.59,18176.91,3351422.211,-0.15,1670.25,1570.05,13.12,18.63,-11.02
2023-02-16,1667.9,1709.26,1655.81,1686.45,33245.95,6196915.13,1.13,1672.46,1574.52,14.35,17.78,-6.86
2023-02-17,1675.89,1696.57,1648.61,1649.27,26442.83,4880328.952,-2.2,1673.07,1578.65,12.19,16.66,-8.94
2023-02-20,1649.47,1701.83,1646.03,1698.39,29668.69,5488800.056,2.98,1674.3,1583.6,14.28,16.18,-3.8
2023-02-21,1697.48,1697.48,1676.65,1691.14,18750.52,3491633.51,-0.43,1674.75,1589.12,15.17,15.98,-1.62
2023-02-22,1680.28,1688.33,1659.26,1663.06,21869.16,4031016.045,-1.66,1674.43,1593.89,13.46,15.48,-4.04
2023-02-23,1666.68,1674.65,1635.21,1646.76,21880.97,3983991.208,-0.98,1673.85,1598.24,10.67,14.52,-7.7
2023-02-24,1639.61,1639.68,1614.31,1619.58,24634.61,4415621.498,-1.65,1670.26,1602.58,6.19,12.85,-13.32
2023-02-27,1610.98,1644.04,1607.82,1639.88,22064.89,3978128.676,1.25,1666.55,1607.22,4.23,11.13,-13.8
2023-02-28,1647.66,1650.39,1615.32,1642.9,23951.81,4314877.096,0.18,1663.13,1612.09,2.88,9.48,-13.2
2023-03-01,1642.23,1673.93,1633.38,1665.35,24458.1,4475592.195,1.37,1661.16,1616.01,3.59,8.3,-9.42
2023-03-02,1656.72,1665.77,1649.56,1655.81,13144.19,2405292.304,-0.57,1659.27,1619.77,3.34,7.31,-7.94
2023-03-03,1666.47,1668.14,1632.7,1646.79,16198.06,2946842.659,-0.54,1657.74,1622.91,2.39,6.32,-7.86
2023-03-06,1646.92,1647.21,1627.53,1636.92,20645.86,3730079.522,-0.6,1654.82,1625.83,0.83,5.23,-8.8
2023-03-07,1635.87,1645.49,1619.58,1619.85,22785.39,4101302.456,-1.04,1652.73,1628.01,-1.77,3.83,-11.2
2023-03-08,1612.35,1617.72,1595.23,1603.66,22763.7,4035787.172,-1.0,1650.03,1629.58,-5.07,2.05,-14.24
2023-03-09,1601.47,1616.86,1576.1,1603.29,27611.5,4881442.71,-0.02,1647.64,1631.2,-7.63,0.11,-15.48
2023-03-10,1586.58,1613.24,1585.16,1585.16,21160.82,3725139.075,-1.13,1645.17,1632.47,-11.0,-2.11,-17.78
2023-03-13,1586.07,1607.81,1584.25,1596.03,20560.43,3626476.291,0.69,1643.98,1633.28,-12.64,-4.22,-16.84
2023-03-14,1597.64,1612.23,1574.74,1599.65,23704.92,4177289.027,0.23,1642.85,1634.02,-13.5,-6.07,-14.86
2023-03-15,1610.86,1616.76,1585.27,1585.99,19212.53,3392698.49,-0.85,1641.66,1634.36,-15.1,-7.88,-14.44
2023-03-16,1576.1,1603.28,1575.21,1586.96,17646.24,3096791.142,0.06,1639.26,1634.41,-16.11,-9.52,-13.18
2023-03-17,1603.28,1608.61,1572.48,1577.91,27022.91,4744249.369,-0.57,1636.8,1634.07,-17.44,-11.11,-12.66
2023-03-20,1586.07,1589.69,1565.23,1566.68,20490.93,3557872.017,-0.71,1632.21,1633.55,-19.18,-12.72,-12.92
2023-03-21,1571.57,1617.63,1561.58,1607.81,31141.82,5491052.284,2.62,1629.72,1633.91,-17.04,-13.59,-6.9
2023-03-22,1612.33,1624.11,1599.25,1606.31,15330.26,2727648.674,-0.09,1627.26,1635.12,-15.29,-13.93,-2.72
2023-03-23,1599.65,1622.4,1598.76,1607.68,17355.66,3082821.551,0.09,1624.11,1635.99,-13.64,-13.87,0.46
2023-03-24,1602.44,1615.6,1599.65,1611.08,12769.96,2269649.179,0.21,1622.59,1636.49,-11.91,-13.48,3.14
2023-03-27,1611.07,1611.07,1590.6,1601.27,15295.55,2700755.933,-0.61,1618.7,1636.78,-11.21,-13.02,3.62
2023-03-28,1603.28,1621.39,1598.77,1613.97,17261.35,3073113.077,0.79,1615.61,1637.71,-9.52,-12.32,5.6
2023-03-29,1629.55,1630.45,1616.93,1621.39,15392.99,2761909.333,0.46,1613.95,1638.57,-7.49,-11.36,7.74
2023-03-30,1624.11,1634.98,1611.43,1630.45,19257.01,3453573.052,0.56,1613.29,1639.58,-5.1,-10.11,10.02
2023-03-31,1653.1,1673.93,1647.66,1648.57,27446.33,5024790.356,1.11,1614.45,1641.1,-1.72,-8.43,13.42
2023-04-03,1653.1,1655.61,1630.52,1632.33,21417.43,3875811.673,-0.99,1614.15,1642.24,-0.35,-6.81,12.92
2023-04-04,1641.32,1644.19,1618.68,1643.67,20066.26,3614275.263,0.69,1614.18,1643.51,1.64,-5.12,13.52
2023-04-06,1634.98,1644.85,1619.78,1627.7,14874.22,2676251.956,-0.97,1612.68,1644.6,1.9,-3.72,11.24
2023-04-07,1625.92,1635.89,1619.89,1622.29,13524.68,2428160.574,-0.33,1611.34,1644.45,1.65,-2.64,8.58
2023-04-10,1622.19,1622.19,1579.73,1604.82,29418.22,5171150.567,-1.08,1609.66,1643.96,0.04,-2.11,4.3
2023-04-11,1624.11,1624.11,1579.73,1581.08,29209.19,5138854.627,-1.48,1607.42,1642.52,-3.11,-2.31,-1.6
2023-04-12,1582.68,1585.16,1533.37,1534.53,51104.92,8732657.376,-2.94,1604.01,1640.1,-9.26,-3.7,-11.12
2023-04-13,1530.81,1561.24,1525.39,1560.7,29542.68,5049310.126,1.71,1602.29,1638.26,-11.88,-5.33,-13.1
2023-04-14,1563.42,1569.76,1544.22,1552.03,21231.62,3646526.766,-0.56,1600.24,1636.44,-14.49,-7.17,-14.64
2023-04-17,1576.1,1587.88,1565.23,1587.88,30467.23,5303401.395,2.31,1600.35,1634.41,-13.52,-8.44,-10.16
2023-04-18,1587.88,1602.37,1581.56,1592.41,18313.89,3220107.647,0.29,1600.21,1632.08,-12.23,-9.2,-6.06
2023-04-19,1596.03,1599.2,1585.16,1593.31,14600.56,2568632.845,0.06,1599.95,1629.83,-11.02,-9.56,-2.92
2023-04-20,1594.32,1598.75,1566.14,1577.81,19885.37,3468366.835,-0.97,1599.63,1627.55,-11.18,-9.88,-2.6
2023-04-21,1581.54,1583.42,1559.15,1562.94,18517.87,3210937.222,-0.94,1598.66,1625.21,-12.36,-10.38,-3.96
2023-04-24,1558.89,1559.8,1540.78,1544.4,20230.91,3456728.718,-1.19,1597.32,1622.87,-14.62,-11.23,-6.78
2023-04-25,1545.31,1572.46,1541.68,1567.39,20582.51,3534989.917,1.49,1597.35,1620.49,-14.4,-11.86,-5.08
2023-04-26,1579.73,1595.12,1557.99,1579.64,27891.6,4861477.657,0.78,1596.23,1618.95,-13.08,-12.11,-1.94
2023-04-27,1583.35,1603.28,1567.04,1592.33,25605.04,4489906.864,0.8,1595.67,1617.64,-10.89,-11.86,1.94
2023-04-28,1596.95,1614.84,1588.76,1594.69,26224.64,4636084.177,0.15,1595.15,1616.5,-8.85,-11.26,4.82
2023-05-04,1602.37,1610.22,1572.48,1585.07,27466.42,4818999.65,-0.6,1594.11,1615.47,-7.93,-10.59,5.32
2023-05-05,1599.65,1599.65,1572.83,1585.16,20714.21,3621305.973,0.01,1593.46,1614.79,-7.11,-9.9,5.58
2023-05-08,1601.75,1602.37,1555.42,1558.46,33171.26,5742915.994,-1.68,1591.24,1613.63,-8.51,-9.62,2.22
2023-05-09,1553.46,1576.08,1546.27,1559.8,29377.96,5057346.564,0.09,1588.78,1612.7,-9.41,-9.58,0.34
2023-05-10,1553.63,1572.48,1553.46,1562.52,20772.6,3588550.877,0.17,1586.06,1611.29,-9.79,-9.62,-0.34
2023-05-11,1567.95,1571.57,1553.46,1555.33,15246.12,2623835.905,-0.46,1582.33,1609.89,-10.54,-9.8,-1.48
2023-05-12,1553.46,1566.94,1544.41,1545.67,19460.45,3335038.59,-0.62,1578.87,1607.63,-11.79,-10.2,-3.18
2023-05-15,1541.68,1555.27,1531.9,1554.63,25740.18,4384647.977,0.58,1575.3,1605.7,-11.92,-10.55,-2.74
2023-05-16,1552.54,1557.98,1537.15,1542.85,22223.77,3785811.907,-0.76,1571.91,1603.62,-12.82,-11.0,-3.64
2023-05-17,1547.12,1551.65,1538.97,1540.78,16776.91,2858697.942,-0.13,1568.65,1601.2,-13.54,-11.51,-4.06
2023-05-18,1544.39,1544.76,1530.81,1531.72,19219.28,3260170.684,-0.59,1565.73,1599.24,-14.68,-12.14,-5.08
2023-05-19,1513.6,1543.79,1499.61,1539.42,26741.16,4504022.549,0.5,1564.06,1596.59,-14.79,-12.67,-4.24
2023-05-22,1530.82,1586.97,1530.81,1581.54,41284.32,7165754.129,2.74,1565.94,1594.76,-11.35,-12.41,2.12
2023-05-23,1588.77,1588.78,1562.11,1562.11,16894.21,2934118.394,-1.23,1566.0,1593.08,-10.07,-11.94,3.74
2023-05-24,1569.15,1570.26,1549.03,1549.74,18479.27,3182416.491,-0.79,1565.9,1591.46,-9.94,-11.54,3.2
2023-05-25,1545.3,1548.93,1530.81,1540.78,22465.6,3814504.093,-0.58,1564.02,1590.15,-10.44,-11.32,1.76
2023-05-26,1541.68,1544.4,1517.23,1531.32,18291.1,3090691.546,-0.61,1561.58,1588.34,-11.47,-11.35,-0.24
2023-05-29,1537.15,1538.38,1519.94,1529.91,17771.41,2998147.159,-0.09,1559.04,1586.46,-12.26,-11.53,-1.46
2023-05-30,1529.91,1538.86,1502.33,1511.15,26453.4,4424706.688,-1.23,1556.37,1583.89,-14.23,-12.07,-4.32
2023-05-31,1504.55,1508.82,1473.45,1475.47,36956.97,6053737.281,-2.36,1552.88,1580.88,-18.46,-13.35,-10.22
2023-06-01,1465.63,1517.26,1465.63,1481.86,28645.25,4708722.933,0.43,1550.37,1578.13,-21.06,-14.89,-12.34
2023-06-02,1490.09,1515.59,1482.04,1513.28,25058.02,4163116.244,2.12,1548.21,1576.07,-20.34,-15.98,-8.72
2023-06-05,1509.26,1524.4,1506.39,1508.21,16200.5,2704294.313,-0.34,1545.35,1574.21,-19.96,-16.78,-6.36
2023-06-06,1512.74,1525.42,1496.02,1510.01,19913.92,3326778.183,0.12,1542.06,1572.65,-19.28,-17.28,-4.0
2023-06-07,1515.44,1520.71,1494.62,1495.43,17889.64,2971782.064,-0.97,1538.09,1570.85,-19.7,-17.76,-3.88
2023-06-08,1499.9,1517.26,1494.63,1510.92,14702.72,2441569.677,1.04,1535.12,1569.61,-18.56,-17.92,-1.28
2023-06-09,1514.54,1519.96,1509.11,1509.11,17580.41,2938014.322,-0.12,1532.08,1568.17,-17.61,-17.86,0.5
2023-06-12,1509.13,1547.16,1505.05,1536.29,27029.44,4562308.599,1.8,1531.19,1567.11,-14.49,-17.19,5.4
2023-06-13,1534.37,1544.09,1526.32,1539.0,14662.54,2485398.902,0.18,1530.36,1566.33,-11.67,-16.08,8.82
2023-06-14,1557.12,1570.93,1545.54,1564.26,31505.8,5438040.356,1.64,1530.43,1565.95,-7.3,-14.33,14.06
2023-06-15,1567.39,1590.32,1560.74,1589.73,25222.57,4395900.802,1.63,1531.81,1566.14,-1.77,-11.81,20.08
2023-06-16,1591.54,1630.49,1585.29,1628.4,37917.89,6742301.361,2.43,1535.12,1567.17,5.67,-8.32,27.98
2023-06-19,1621.44,1628.64,1574.33,1579.77,31699.92,5584248.725,-2.99,1536.12,1566.71,7.55,-5.14,25.38
2023-06-20,1576.14,1598.79,1571.61,1579.28,20946.74,3659824.529,-0.03,1537.58,1566.26,8.9,-2.34,22.48
2023-06-21,1576.14,1591.18,1571.61,1572.37,17720.61,3088635.934,-0.44,1538.84,1565.67,9.31,-0.01,18.64
2023-06-26,1558.13,1567.09,1535.38,1548.06,23992.68,4098619.51,-1.55,1539.5,1564.62,7.58,1.51,12.14
2023-06-27,1548.96,1557.76,1539.99,1549.92,15174.46,2598138.744,0.12,1539.92,1563.76,6.29,2.47,7.64
2023-06-28,1551.85,1570.71,1549.87,1565.62,18573.56,3199294.221,1.01,1539.28,1562.96,6.46,3.27,6.38
2023-06-29,1567.99,1571.61,1551.7,1552.33,14231.16,2446524.134,-0.85,1538.89,1561.8,5.46,3.7,3.52
2023-06-30,1563.46,1571.73,1551.02,1555.18,20458.69,3472586.73,-1.33,1539.11,1560.55,4.84,3.93,1.82
2023-07-03,1562.54,1586.71,1556.1,1585.62,19139.09,3286737.792,1.96,1540.9,1559.5,6.72,4.49,4.46
2023-07-04,1585.72,1595.13,1580.09,1591.6,12472.38,2155553.635,0.38,1543.31,1558.82,8.6,5.31,6.58
2023-07-05,1591.05,1592.86,1563.46,1577.6,14745.39,2523960.725,-0.88,1545.22,1557.72,8.86,6.02,5.68
2023-07-06,1571.88,1593.81,1563.46,1566.2,15140.62,2589459.002,-0.72,1547.42,1556.7,8.05,6.43,3.24
2023-07-07,1564.38,1571.73,1554.26,1554.29,15167.42,2571458.553,-0.76,1550.57,1555.56,6.38,6.42,-0.08
2023-07-10,1568.06,1577.22,1563.46,1564.29,13477.41,2298241.728,0.64,1553.87,1554.89,5.79,6.29,-1.0
2023-07-11,1572.66,1577.41,1565.39,1572.66,12582.7,2151079.27,0.54,1556.25,1554.75,5.93,6.22,-0.58
2023-07-12,1575.45,1584.61,1573.88,1576.15,13284.67,2280785.351,0.22,1558.96,1555.44,6.25,6.23,0.04
2023-07-13,1583.68,1605.22,1580.94,1598.77,25806.54,4479772.5,1.44,1562.51,1556.07,8.24,6.63,3.22
2023-07-14,1614.96,1617.26,1601.35,1612.2,18550.3,3245530.255,0.84,1567.18,1557.08,10.77,7.46,6.62
2023-07-17,1610.36,1610.36,1587.92,1591.02,14336.48,2482069.846,-1.31,1570.39,1557.13,10.94,8.15,5.58
2023-07-18,1594.34,1595.2,1582.77,1584.43,14737.65,2544005.063,-0.41,1573.4,1557.0,10.43,8.61,3.64
2023-07-19,1577.26,1589.21,1576.15,1584.61,12483.22,2147704.435,0.01,1575.33,1556.85,9.92,8.87,2.1
2023-07-20,1589.2,1608.51,1583.69,1585.53,16692.65,2897176.49,0.06,1577.2,1556.98,9.48,8.99,0.98
2023-07-21,1592.78,1630.14,1587.37,1629.03,39377.4,6931535.726,2.74,1579.79,1558.08,12.5,9.69,5.62
2023-07-24,1609.92,1628.89,1609.92,1628.89,19713.37,3476648.177,-0.01,1581.35,1559.49,14.71,10.7,8.02
2023-07-25,1655.43,1681.99,1655.42,1681.68,43086.46,7837450.019,3.24,1583.48,1561.39,20.49,12.66,15.66
2023-07-26,1681.68,1688.53,1669.3,1681.68,19611.45,3580171.484,0.0,1587.56,1563.1,24.78,15.08,19.4
2023-07-27,1688.54,1705.82,1681.82,1690.4,20340.43,3749635.29,0.52,1592.01,1564.73,28.56,17.78,21.56
